geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
2534,-23.497882166253085,-46.65290015459632
2535,-23.497578356367946,-46.64967071579431
2536,-23.494984238231407,-46.64779932930351
2537,-23.49128583680534,-46.65216640827512
2538,-23.49910605107045,-46.65430669053323
2539,-23.494446607825044,-46.65842034485541
2540,-23.489060526646075,-46.65619316215593
2541,-23.485976444904505,-46.65580567104662
2542,-23.48553566472387,-46.658786595727854
2543,-23.483217382934026,-46.66097565916962
2544,-23.48922197668648,-46.66072145905712
2545,-23.49317629753588,-46.662013744243744
2546,-23.503381023121882,-46.66731119600476
2550,-23.506775589143928,-46.67119025772851
2551,-23.502867883432383,-46.66973731626178
2552,-23.497322867332212,-46.663212525535215
2553,-23.499332490575156,-46.66632197078598
2554,-23.50026735443471,-46.66967682001268
2555,-23.49390110713256,-46.6665529875065
2556,-23.497871044705356,-46.66925858308413
2557,-23.498473989435023,-46.6725406902591
2558,-23.49587604662705,-46.675084866639736
2559,-23.493212119900164,-46.67379164834958
2560,-23.494462679307688,-46.67081422999615
2561,-23.492695451602017,-46.67506315751052
2562,-23.486858193173287,-46.67394941548847
2563,-23.490106009435056,-46.67099567638064
2564,-23.488113483625703,-46.668107417638055
2565,-23.48631542714524,-46.66821484401871
2566,-23.482883682209007,-46.66878394463038
2567,-23.480635586853,-46.66876012363704
2577,-23.488182953372952,-46.678903941716186
2598,-23.512857653067115,-46.67101189454088
2610,-23.47737334554791,-46.6636065560621
2611,-23.469437382391707,-46.65894779142668
2612,-23.47295689148246,-46.66391125714124
2613,-23.473583622540225,-46.660640260055445
2614,-23.472724829317848,-46.656400297882115
2615,-23.471350763532218,-46.65612948335158
2616,-23.46801072147847,-46.654631908202994
2617,-23.467234814184305,-46.65874277852152
2618,-23.46739739578163,-46.65078748666979
2630,-23.463701999999998,-46.641526354708844
2631,-23.458643298084144,-46.648254625310194
2632,-23.46302252622772,-46.649540572710535
2633,-23.46085584124873,-46.651962577990645
2634,-23.45839920843673,-46.65156107271052
2635,-23.45653542413368,-46.643873398349584
2636,-23.45428506633389,-46.645403971968946
2637,-23.454826679987313,-46.6488019224277
2643,-23.468098777136547,-46.65037805288812
2649,-23.460586009435065,-46.66248502116393
2650,-23.46161912323272,-46.65635656910384
2651,-23.460777460730547,-46.65866610009533
2652,-23.457516286427374,-46.65630873980032
2653,-23.45343176325808,-46.65837495198797
2670,-23.46640552039933,-46.66433429877663
2671,-23.466650705378306,-46.662778107897154
2672,-23.46093869067746,-46.66592659684416
2673,-23.45982910851753,-46.672955188037406
2674,-23.460551544405348,-46.668512281363604
2675,-23.456543898695827,-46.67028721587047
2676,-23.45644381959432,-46.67116093783645
2677,-23.45432195150191,-46.6655361276208
2678,-23.45493400998333,-46.66156050721336
2679,-23.45694340882337,-46.66473918872988
2680,-23.448152741414418,-46.67044937666837
2701,-23.51289703840721,-46.67697579374816
2710,-23.508129705413353,-46.673704096628285
2712,-23.506180575076456,-46.67907966694557
2713,-23.506677000000003,-46.6847233672403
2714,-23.50659798084141,-46.68776641687344
2715,-23.504159792476585,-46.68350473327947
2716,-23.495899064567407,-46.684976190259
2717,-23.491320791582265,-46.685275362562884
2720,-23.493056307629033,-46.673847965555936
2721,-23.501464072162264,-46.67515803497028
2722,-23.50092064520542,-46.6773256380226
2723,-23.499884996393323,-46.67981650916094
2724,-23.49778279447746,-46.68176037166737
2725,-23.50025402775692,-46.683542147931206
2726,-23.500764443292702,-46.68720558848174
2727,-23.49766724562872,-46.68565145282469
2728,-23.495528926761015,-46.6883746761893
2729,-23.503108589415664,-46.69001113411048
2730,-23.497960253678794,-46.69063680500904
2731,-23.498768612632283,-46.69245723015536
2732,-23.49930099140165,-46.69550497599399
2733,-23.49518209866411,-46.69525611407178
2734,-23.49105033519413,-46.694908123578955
2735,-23.49268451283578,-46.69364124271453
2736,-23.49015297890818,-46.69114128983771
2737,-23.487275621934984,-46.69061993005943
2738,-23.491813338350703,-46.68922339820536
2739,-23.47930191257428,-46.68268413099434
2750,-23.49348648362571,-46.679664792948245
2751,-23.49086675787552,-46.68137673105775
2752,-23.494186288649082,-46.683356611093295
2753,-23.49043234688168,-46.6843557527281
2754,-23.490307297173054,-46.67775813025945
2755,-23.48789441077514,-46.67942677963238
2756,-23.485524789341568,-46.67753026824974
2757,-23.48629275437128,-46.6856292253736
2758,-23.484526574554806,-46.684325365456765
2759,-23.48319391534424,-46.68212774923538
2760,-23.480786598389983,-46.68136249861011
2762,-23.482671081741554,-46.67533735644007
2763,-23.478545812294364,-46.67619144240868
2764,-23.47989576602805,-46.677505725229366
2765,-23.476745891482466,-46.67383893372003
2801,-23.484047385235726,-46.70047716667145
2802,-23.487656982514864,-46.69528157314321
2803,-23.48685500805008,-46.69365149999999
2804,-23.483258596586637,-46.69814895433957
2805,-23.479477336359356,-46.697589518596004
2806,-23.474672654452085,-46.69926889869584
2807,-23.472288778686366,-46.700645568555586
2808,-23.468459055095487,-46.702515939220355
2809,-23.4713521784581,-46.70365871265531
2810,-23.451054789889827,-46.71464736871719
2811,-23.476231740796884,-46.70275171267972
2812,-23.459614506287316,-46.71255168550809
2813,-23.450636194976624,-46.71182176592828
2814,-23.458223349606158,-46.70809432354725
2815,-23.444501055643745,-46.714662757213354
2816,-23.461486049963526,-46.70605249985577
2817,-23.46331449708581,-46.7024012000404
2820,-23.448113551812778,-46.70961353820836
2829,-23.495057245628715,-46.70260060644006
2831,-23.47765871065843,-46.691665750375066
2832,-23.48116157479496,-46.69377776546982
2833,-23.47823104884875,-46.69254667415893
2834,-23.475469767138897,-46.69251135498297
2835,-23.471629580212355,-46.69459986844306
2836,-23.472704153067113,-46.69668194122572
2837,-23.464673077990653,-46.69964145045876
2839,-23.477818578683145,-46.68311699486409
2840,-23.48274716833055,-46.69002363017194
2841,-23.480604031363608,-46.68619276824976
2842,-23.476198861503832,-46.68726254287613
2844,-23.471702560087152,-46.687564555787965
2845,-23.46865919816495,-46.69232818526744
2846,-23.46280468220901,-46.69727407868314
2847,-23.464500496249084,-46.69262390798666
2848,-23.463421161117196,-46.68992978247445
2849,-23.463526662502165,-46.68688932056095
2850,-23.463868562574888,-46.68339278864909
2851,-23.459835677765614,-46.69165044546709
2853,-23.456969030945245,-46.69488957618731
2854,-23.45730471856428,-46.697606507357584
2855,-23.456553343337262,-46.70071698723238
2856,-23.453936539269456,-46.69275180877428
2857,-23.655433028375164,-46.74925299240956
2858,-23.4469069650552,-46.7014013309816
2859,-23.44292158673322,-46.70871358673321
2860,-23.46776600805008,-46.67792494282703
2861,-23.470186012767606,-46.67187769976627
2862,-23.474874552037065,-46.680157828062754
2863,-23.473846152374616,-46.674840944630375
2864,-23.472396806826712,-46.68179471759767
2865,-23.474411664723867,-46.6768420331603
2866,-23.467883357238037,-46.680753771308176
2867,-23.469246118224238,-46.68369479413121
2870,-23.46094202851468,-46.677641793456345
2871,-23.46215080460501,-46.67517965404807
2872,-23.462545709547577,-46.67155724639332
2873,-23.456752827081814,-46.68219861740433
2874,-23.456612336112844,-46.67757234540367
2875,-23.46146324257029,-46.6821098433262
2876,-23.448615180278445,-46.69460940647389
2877,-23.45133759521013,-46.68045277192854
2878,-23.45217345052204,-46.68610302196233
2879,-23.44913613405276,-46.69794241479598
2880,-23.46663345379131,-46.67261792638064
2881,-23.466875720785985,-46.6751213746898
2882,-23.47067476311385,-46.668758333328554
2883,-23.439803772967274,-46.71524193968547
2888,-23.46593152761269,-46.67485348612152
2908,-23.502014146330914,-46.70019372552115
2909,-23.507132621219792,-46.698910262767626
2910,-23.505175892230227,-46.6987771753419
2911,-23.504037569248084,-46.70403039078999
2912,-23.505814974224872,-46.70885598646778
2913,-23.50343566971554,-46.71282412975359
2914,-23.50310427028337,-46.70989373910785
2915,-23.50195915543304,-46.70205202553521
2916,-23.495134568633176,-46.71399495414294
2917,-23.497652252293808,-46.71314682001269
2918,-23.496273801416695,-46.715553049887475
2919,-23.493420773293206,-46.7174614424808
2920,-23.490626987448795,-46.72063688412487
2921,-23.488574144324545,-46.72389409838999
2924,-23.49640670107913,-46.7073075180334
2925,-23.502221163652084,-46.697707849753456
2926,-23.499898732442738,-46.70136746557797
2927,-23.49809153482606,-46.70468918235325
2928,-23.494796360811346,-46.7034588910641
2929,-23.493071043020365,-46.706290734289055
2930,-23.490806505670847,-46.70840428989154
2931,-23.497334513041736,-46.70914452588147
2932,-23.490745185051093,-46.71116365854925
2933,-23.493301983625706,-46.71298058512269
2934,-23.48771015459632,-46.704329873997324
2935,-23.48860309074013,-46.71621753830283
2936,-23.485640902499238,-46.717638414723865
2937,-23.48445461157596,-46.720703281740654
2938,-23.477664646836725,-46.72302975256795
2939,-23.481986479600664,-46.7304238709389
2940,-23.480858551070448,-46.72309574639333
2941,-23.478725902653288,-46.72313910706044
2942,-23.476130868108548,-46.72255031023735
2943,-23.4767760925616,-46.72486313308613
2944,-23.47549588190317,-46.72607768546944
2945,-23.483362378367712,-46.72654241909515
2950,-23.479518739534484,-46.718833138496166
2951,-23.47320024271452,-46.72219217970429
2952,-23.47042510445424,-46.71708320894535
2955,-23.46798917457729,-46.720616775535234
2956,-23.470168263063442,-46.723112882249424
2957,-23.46751540161001,-46.72311098834322
2959,-23.491471494589973,-46.69949878670151
2960,-23.495740816127327,-46.70181776664842
2961,-23.492002564939796,-46.69986075360667
2962,-23.489587267831386,-46.702781088536554
2963,-23.487188352501462,-46.69966864432453
2964,-23.485738500000004,-46.70583531180189
2965,-23.48348683117833,-46.7066184096601
2966,-23.471521857897155,-46.70942093005942
2967,-23.48122647737897,-46.70391895934556
2968,-23.478245245628717,-46.70765023651887
2969,-23.48524192825609,-46.71325153823072
2970,-23.48281323503511,-46.71509476748514
2971,-23.486442013878456,-46.71073145184375
2972,-23.48085590563506,-46.71032357035894
2975,-23.478315726066104,-46.71131293918387
2976,-23.47635376229272,-46.715744346932894
2977,-23.47132851667012,-46.71356919164408
2978,-23.473656000000005,-46.7071425
2979,-23.475801709129215,-46.70808509547578
2981,-23.45965499639332,-46.71721067455651
2982,-23.453584110087803,-46.71594665847712
2983,-23.449997524842736,-46.71833685039535
2984,-23.445853155981297,-46.72047932979742
2985,-23.44152107576895,-46.71946825659299
2986,-23.43431093366611,-46.71397016374291
2987,-23.4304700134601,-46.7143569276935
2988,-23.608443549046555,-46.74037145657274
2989,-23.432080840686144,-46.721315427840096
2990,-23.43026952635151,-46.72699647661436
2991,-23.43569169408848,-46.72757916847478
2992,-23.449044719401,-46.72825077976229
2993,-23.45389040203825,-46.73155026395059
2994,-23.45735802028992,-46.73499660137629
2995,-23.44802727295911,-46.73835651977146
2996,-23.443736856164286,-46.73807929147175
2997,-23.506870282750974,-46.68831601505441
2998,-23.440561721479398,-46.72801135775292
3001,-23.54265485902402,-46.61623785668573
3002,-23.545001158203004,-46.619776199694144
3003,-23.545509967251416,-46.62385250236592
3004,-23.544342922557608,-46.62208627629982
3005,-23.542801019158578,-46.62495799132953
3006,-23.54170633028446,-46.62414431178525
3007,-23.541372199001668,-46.62688047835992
3008,-23.54228779933922,-46.620622807793325
3009,-23.536556099089083,-46.620450985284805
3010,-23.537164547319534,-46.61891102164008
3011,-23.538561653067102,-46.61693871080264
3012,-23.540028034970284,-46.61466355825974
3013,-23.535728779906503,-46.61521675916092
3014,-23.53842079059666,-46.602383966833045
3015,-23.53811352899767,-46.59962436663972
3016,-23.537804264368937,-46.614068627950246
3017,-23.536794719401,-46.610721507775935
3018,-23.53174394892955,-46.611183038576975
3019,-23.53634523978303,-46.60466029141905
3020,-23.53350220191586,-46.60253612378098
3021,-23.532290518177632,-46.60035572925442
3022,-23.52569940030433,-46.603793718708495
3023,-23.533369585348247,-46.6086005095793
3024,-23.530326286153247,-46.609971060923876
3025,-23.535311112960933,-46.60934396295225
3026,-23.532144495700827,-46.61152149140166
3027,-23.53431595268047,-46.61362810436259
3028,-23.52758389454089,-46.61256280001737
3029,-23.53014316457964,-46.617544912430056
3030,-23.526802194558257,-46.618606427491486
3031,-23.53145185152053,-46.62071847530148
3032,-23.530938516792656,-46.62149429877662
3033,-23.530220999999997,-46.62409346295793
3034,-23.522796110046748,-46.617215179078485
3035,-23.52589911434591,-46.61430268013154
3036,-23.51964923178584,-46.61859872092714
3040,-23.550057670552256,-46.62274538000539
3041,-23.54883683458364,-46.62002942561603
3042,-23.54843898570318,-46.618722757487475
3043,-23.54662835581969,-46.61690613656291
3044,-23.551689676483026,-46.62076350725653
3045,-23.546782503606682,-46.6089425671706
3046,-23.544342492642407,-46.61561991312254
3047,-23.541156953921217,-46.60312959922671
3050,-23.543410462952238,-46.61314426595594
3051,-23.545363378584952,-46.60870239078996
3052,-23.54080158964741,-46.60696804677127
3053,-23.54443134026779,-46.60721815017951
3054,-23.542531803953942,-46.60361514363204
3055,-23.539976056898837,-46.600470688802005
3057,-23.540131152374624,-46.59570498750652
3058,-23.538580155981307,-46.5893099783599
3059,-23.540644482514853,-46.59160702192855
3060,-23.538986785042397,-46.58683739616018
3061,-23.54048969663573,-46.58377273175026
3062,-23.54063405190716,-46.58938876824973
3063,-23.534284935599356,-46.56781217943906
3064,-23.53348843963872,-46.56495415084541
3065,-23.536699323619366,-46.57921229297438
3066,-23.53738472745108,-46.57698116374291
3067,-23.53769882653356,-46.57290148557327
3068,-23.536578562582974,-46.568313232110825
3069,-23.535308634889482,-46.56534120247845
3070,-23.538416940879465,-46.56931533166946
3071,-23.534107155433045,-46.56109328711987
3072,-23.534220896613864,-46.55553599639332
3073,-23.532050169023044,-46.55586687927743
3074,-23.52676446101222,-46.56600247807145
3076,-23.537832337939378,-46.58204804347969
3077,-23.53194196947312,-46.58123439647412
3080,-23.53294108465575,-46.57805319415422
3081,-23.533225632393645,-46.575547909256066
3084,-23.533679420480134,-46.57074860450683
3085,-23.533465148767934,-46.56873717609583
3086,-23.529992516374286,-46.567089396906816
3087,-23.530786166801345,-46.564551750224425
3088,-23.52753392894858,-46.56234068273095
3089,-23.53045901276762,-46.56091332902938
3090,-23.528265768798008,-46.55771142881867
3101,-23.552196747706187,-46.613591754775314
3102,-23.552705409111837,-46.62184286179229
3103,-23.553917850210738,-46.61296609145076
3104,-23.554228499999997,-46.613907
3105,-23.555372992786637,-46.61914048030641
3106,-23.55639049624909,-46.614391668619
3107,-23.56563655427309,-46.6066812783773
3108,-23.565669642247062,-46.60892917666908
3109,-23.574773766028045,-46.59777052345776
3110,-23.558148775484092,-46.60666424854648
3111,-23.56332599927874,-46.60319022634023
3112,-23.55657291618097,-46.60350603830284
3113,-23.560385039961943,-46.60223673723238
3114,-23.564406840422677,-46.59654596654229
3115,-23.56584626783917,-46.593923442390256
3116,-23.567295210891167,-46.58710430333021
3117,-23.56093866239229,-46.59312722367991
3118,-23.561983098647254,-46.59504782445608
3119,-23.56413657085917,-46.594777495200205
3120,-23.56105856744474,-46.59867505793757
3121,-23.564564025535226,-46.59878328261868
3122,-23.567940545097837,-46.59518516113658
3123,-23.56997217707313,-46.5931323440187
3124,-23.57140751457095,-46.591006895435385
3125,-23.576838946707845,-46.59120603497027
3126,-23.581171477350143,-46.59177792905652
3127,-23.577705377185637,-46.587579482586975
3128,-23.571782408363987,-46.58431738856827
3129,-23.576848376074796,-46.58250294087947
3130,-23.580107266720532,-46.58347552706445
3131,-23.57893601998098,-46.57936830259966
3132,-23.582259429366932,-46.581917910064135
3133,-23.595765715794325,-46.57812091479598
3134,-23.58474495679707,-46.58431093450283
